2025-12-08 22:00:02	91548.67	92267.11	87799.56
2025-12-08 23:00:02	91271.28	92267.11	88206.35
2025-12-09 00:00:02	90180.36	92267.11	89068.19
2025-12-09 01:00:02	89892.99	92267.11	89068.19
2025-12-09 02:00:01	90040.94	92267.11	89068.19
2025-12-09 03:00:02	90049.32	92267.11	89068.19
2025-12-09 04:00:01	90250.44	92267.11	89068.19
2025-12-09 05:00:01	90840.11	92267.11	89068.19
2025-12-09 06:00:01	91304.51	92267.11	89068.19
2025-12-09 07:00:01	90825.29	92267.11	89575.11
2025-12-09 08:00:02	90606.36	92267.11	89644.89
2025-12-09 09:00:02	90420.70	92267.11	89644.89
2025-12-09 10:00:02	90099.65	92267.11	89644.89
2025-12-09 11:00:01	90157.33	92267.11	89644.89
2025-12-09 12:00:00	90357.02	92267.11	89644.89
2025-12-09 13:00:01	89907.20	92267.11	89644.89
2025-12-09 14:00:00	89952.54	92267.11	89586.98
2025-12-09 15:00:01	90140.07	92267.11	89586.98
2025-12-09 16:00:00	90511.69	92267.11	89586.98
2025-12-09 17:00:00	90557.78	92267.11	89586.98
2025-12-09 18:00:00	90188.25	92220.86	89586.98
2025-12-09 19:00:01	90197.80	92220.86	89586.98
2025-12-09 20:00:01	90342.95	92099.35	89586.98
2025-12-09 21:00:02	90645.50	92099.35	89586.98
2025-12-09 22:00:03	90340.35	91693.36	89586.98
2025-12-09 23:00:01	90250.50	91381.70	89586.98
